Account_ID,Customer_ID,Account_Type,Branch_Code,Balance_PHP,Credit_Score,Interest_Rate,Loan_Amount_PHP,Loan_Type,Loan_Status,Transaction_ID,Transaction_Type,Transaction_Amount_PHP,Transaction_Date,Merchant_ID,Merchant_Category,Card_Type,Credit_Limit_PHP,Overdue_Amount_PHP,Monthly_Income_PHP
398069,5404,Current,DVO,60913.72,511,5.87,470909.08,Business,Rejected,4991335,Credit,5633.81,4/18/2022,303795,Utilities,Credit,58426.05,3899.5,72660.55
973920,9339,Current,ILO,7124.19,677,3.08,188369.21,Business,Rejected,9500050,Credit,27448.57,5/15/2023,551041,Shopping,Credit,63788.43,11337.2,91560.14
392419,2860,Time Deposit,GEN,84126.23,534,9.51,55153.99,Auto,Approved,8759624,Credit,27243.3,10/10/2022,681406,Utilities,Credit,37024.73,10446.42,96643.01
401349,8039,Savings,CEB,61929.75,355,6.92,466410.29,Personal,Pending,7773518,Credit,7950.42,10/25/2023,927649,Utilities,Debit,54985.29,13753.68,16780.17
879527,6486,Savings,CEB,45594.92,566,4.27,232589.54,Personal,Closed,9365013,Credit,14693.54,1/24/2023,770004,Utilities,Credit,77114,12389.13,51747.11
371288,2972,Current,MNL,74498.92,440,2.7,257704.28,Personal,Closed,4946204,Debit,20400.61,6/29/2022,713209,Healthcare,Credit,30846.49,15154.71,13445.27
655876,9279,Savings,DVO,86997.65,557,9.49,81582.07,Personal,Rejected,6712582,Debit,43351.03,7/24/2022,215991,Travel,Debit,89199.05,1019.1,62065.41
412740,5804,Current,MNL,69228.93,316,9.12,327115.53,Business,Approved,8930437,Credit,32835.26,3/3/2023,638547,Groceries,Credit,14836.14,18021.27,52601.82
876592,9743,Time Deposit,ILO,83380.78,349,1.46,78907.86,Personal,Closed,5261882,Debit,2250.39,1/27/2023,160672,Groceries,Credit,47307.71,6463.02,23221.32
347639,6200,Current,DVO,98596.53,514,2.31,291687.31,Personal,Closed,5159511,Debit,39721.03,10/30/2022,413735,Healthcare,Credit,16782.91,6947.99,16540.19
537918,7130,Current,MNL,46980.11,773,8.23,282460.48,Personal,Approved,6128344,Credit,19786.71,2/23/2023,595755,Shopping,Debit,35971.73,12130.72,51838.58
733539,9037,Current,DVO,78053.66,843,4.62,109082.84,Auto,Closed,7185557,Debit,41675.69,5/1/2022,992183,Shopping,Credit,93004.95,1492.69,80590.68
831301,2603,Time Deposit,ILO,87501.5,782,7.38,250530.99,Auto,Closed,6168952,Debit,7906.76,9/11/2022,342073,Healthcare,Debit,49328.26,8158.52,99560.72
342312,7791,Time Deposit,GEN,56504.64,680,6.84,135168.65,Home,Rejected,9437655,Debit,40619.86,9/6/2022,450814,Travel,Credit,99538.72,17499.79,17187.63
115728,1703,Current,GEN,67309.38,825,3.7,107359.13,Auto,Rejected,6867782,Debit,10374.95,9/24/2023,280834,Shopping,Credit,78328.11,14954.18,96895.31
212825,2042,Savings,CEB,17600.06,591,6.59,160870.29,Business,Approved,1984454,Debit,43567.15,5/24/2022,812812,Groceries,Debit,23148.6,23768.32,23022.07
825349,1928,Time Deposit,CEB,20373.69,416,8.07,325178.14,Business,Pending,4290637,Credit,32174.75,7/12/2022,862299,Healthcare,Debit,66189.33,6643.81,36840.91
114973,4576,Savings,MNL,72613.19,508,4.55,341361.99,Auto,Pending,1109358,Credit,26046.65,12/22/2023,951335,Groceries,Credit,78601.62,14160.08,63265.63
677741,4703,Savings,MNL,19379.92,450,3.61,208158.25,Personal,Approved,5725542,Debit,24389.02,5/24/2023,479668,Travel,Credit,6268.86,561.47,42336.76
117442,9081,Current,ILO,11562.45,752,2.36,404065.18,Business,Closed,9824770,Credit,16075.88,9/24/2023,639237,Groceries,Credit,34638.63,21453.15,51503.47
963871,8504,Savings,MNL,67086.33,768,6.15,450036.02,Home,Pending,6214954,Credit,25062.4,5/28/2023,305723,Travel,Credit,65307.29,25284.62,77969.42
368191,8194,Current,MNL,42292.86,315,5.19,225593.35,Personal,Rejected,7958922,Debit,15102.52,10/4/2023,772386,Utilities,Credit,70905.56,1621.33,42281.01
509563,9576,Current,DVO,51716.1,689,9.62,210279.42,Home,Approved,3589346,Debit,26644.99,7/15/2023,334563,Groceries,Credit,99780.1,6793.87,29646.5
524848,8033,Savings,GEN,61259.67,644,7.46,331448.63,Auto,Closed,3619397,Credit,37423.33,6/16/2022,223937,Utilities,Credit,52109.6,21429.75,33894.77
202075,9909,Time Deposit,MNL,92314.25,826,1.13,345413.35,Personal,Closed,1416935,Debit,40649.11,10/3/2022,958562,Groceries,Credit,19625.68,701.38,71255.64
244052,6702,Time Deposit,GEN,29138.22,789,3.11,390357.5,Personal,Approved,8966603,Credit,18007.18,12/26/2022,829380,Groceries,Credit,65166.32,4984.21,70952.72
720542,7827,Current,ILO,32517.47,448,8.57,198747.73,Auto,Rejected,1411566,Credit,13886.34,12/27/2022,809741,Groceries,Debit,14475.4,18281.71,94546.32
281857,4112,Savings,GEN,1353.6,568,7.52,458318.75,Personal,Closed,1735519,Debit,35151.75,4/1/2022,308835,Healthcare,Credit,99842.98,18647.9,34546.82
135207,6323,Time Deposit,MNL,51559.1,647,5.92,391280.94,Business,Rejected,4265848,Debit,29321.57,2/6/2022,925867,Groceries,Debit,96354.45,6818.52,31844.67
443572,1495,Time Deposit,GEN,17048.45,564,3.98,480831.39,Business,Rejected,5724720,Credit,38314.15,10/26/2023,946478,Shopping,Debit,48288.54,1895.34,20177.37
669406,1914,Savings,CEB,30363.6,707,9.04,399634.39,Business,Pending,5507906,Debit,49546.34,8/1/2023,384363,Healthcare,Debit,82898.6,364.2,16684.09
521974,3370,Time Deposit,GEN,92178.92,827,1.33,384493.88,Business,Closed,7616946,Debit,37935.21,12/13/2022,689194,Utilities,Credit,36161.35,4286.65,63656.27
880074,3673,Current,MNL,54229.44,785,4.37,497361.79,Business,Approved,6858239,Credit,29240.94,1/12/2022,549433,Shopping,Debit,8619.75,8797.87,92778.01
526251,5611,Savings,CEB,45736.25,513,8.36,460431.57,Home,Approved,2173387,Debit,42690.74,2/16/2022,131456,Groceries,Credit,25886.68,14514.96,80815.46
879674,9830,Current,CEB,48481.77,306,2.49,315507.64,Home,Rejected,1073315,Debit,40946.95,9/18/2022,404494,Utilities,Debit,24133.71,14278.88,11400.72
853534,3773,Current,DVO,85961.83,609,7.32,475591.72,Home,Rejected,6848821,Credit,31160.91,8/30/2022,960146,Groceries,Credit,23087.38,23717.91,11346.36
689824,9377,Time Deposit,CEB,9536.43,789,9.98,290564.3,Auto,Closed,8670328,Debit,21532.48,10/4/2022,745940,Healthcare,Debit,52400.17,17997.17,76847.44
365849,5082,Time Deposit,DVO,17952.96,754,9.64,92915.44,Business,Rejected,2273360,Credit,30762.76,3/29/2023,974791,Healthcare,Debit,56221.39,3758.67,53878.48
585779,4800,Savings,GEN,62345.53,476,1.87,275602.06,Business,Pending,4593192,Credit,27642.33,1/27/2022,439234,Shopping,Debit,23193.37,15983.66,24085.52
399545,8136,Savings,CEB,8097.18,741,4.81,275641.43,Personal,Pending,4926541,Credit,45472.7,6/8/2023,292593,Utilities,Debit,83968.95,19674.84,83379.95
811393,8885,Time Deposit,ILO,4991.68,314,8.64,66294.48,Home,Pending,2641472,Debit,4869.87,7/15/2023,482798,Groceries,Credit,26169.88,14364.76,37005.64
387270,4746,Savings,ILO,41254.58,793,6.35,250915.12,Personal,Rejected,8340788,Debit,32847.37,11/7/2022,405453,Groceries,Debit,22498.77,12619.26,33891.13
899187,7398,Savings,CEB,21740.89,589,8.27,323463.43,Personal,Rejected,9895693,Credit,38545.9,5/1/2023,527186,Shopping,Debit,5668.58,18876.75,83106.56
481322,6583,Savings,CEB,67037.51,427,9.92,372015.45,Home,Rejected,8335418,Credit,2381.51,9/8/2022,320746,Groceries,Credit,69038.89,12152.66,99589.57
763236,4698,Savings,ILO,69159.94,771,1.4,153355.4,Home,Approved,8333398,Debit,8645.41,5/6/2023,376893,Shopping,Debit,40164.41,4430.41,27037.74
738793,4266,Savings,DVO,8409.1,711,7.18,499037.42,Auto,Rejected,3729083,Credit,41311.4,9/24/2022,928628,Travel,Credit,49469.2,25484.29,81944.56
667947,7419,Savings,GEN,42799.96,759,5.09,270397.73,Home,Rejected,1254279,Credit,26871.72,7/23/2023,451550,Travel,Credit,77422.56,18221.11,42210.61
917547,7375,Savings,GEN,56891.64,849,2.1,463988.82,Auto,Closed,3229785,Credit,25222.44,10/30/2022,197864,Travel,Credit,72042.92,29107.91,54546.63
927125,1672,Current,MNL,44509.51,315,8.03,126150.96,Business,Approved,2301175,Credit,6726.56,12/12/2022,599032,Travel,Debit,72215.3,5884.96,45763.11
695376,5310,Savings,GEN,85755.83,571,5.61,359139.04,Personal,Approved,8702059,Credit,30890.63,11/14/2023,788152,Travel,Debit,46086.13,13471.35,87592.01
656027,8602,Time Deposit,MNL,17301.56,586,7.6,119962.61,Home,Pending,6548954,Debit,35601.72,8/26/2022,646116,Groceries,Debit,63126.38,20778.74,73709.65
377625,5985,Time Deposit,MNL,95856.89,364,4.01,91882.96,Business,Rejected,1604783,Debit,48779.97,5/25/2023,690785,Healthcare,Debit,52065.09,9179.38,58427.41
781317,6574,Current,ILO,45180.71,622,9.98,310104.83,Business,Pending,5719199,Debit,32065.71,9/30/2023,147701,Groceries,Credit,96167.8,22758.6,60812.16
133199,4524,Savings,MNL,11392.04,421,5.48,376852.03,Business,Pending,3617179,Credit,11975.9,5/7/2023,214834,Shopping,Credit,38921.45,14927.06,86110.4
278988,3625,Time Deposit,DVO,1663.96,781,9.66,88712.77,Home,Rejected,9185727,Credit,23419.18,4/15/2023,202321,Groceries,Debit,35315.94,335.48,86722.19
185074,3996,Current,DVO,24918.24,388,7.35,234660.41,Home,Rejected,3541783,Credit,20709.86,10/15/2023,778439,Healthcare,Credit,65186.54,29142.98,36938.5
694355,3034,Savings,CEB,96442.36,560,8.89,169625.88,Home,Pending,4108651,Debit,48783.6,10/23/2022,221955,Travel,Credit,84960.53,21812.63,97507.81
748827,5922,Current,MNL,13706.32,416,9.4,256831.76,Personal,Approved,1315701,Credit,42496.58,5/29/2023,471583,Travel,Debit,70838.05,25565.6,91893.23
889537,1840,Savings,CEB,23666.86,711,7.21,302135.39,Personal,Pending,5610557,Debit,13337.11,1/11/2022,895682,Healthcare,Debit,82711.33,18431.61,53800.88
267884,3062,Time Deposit,CEB,35132.41,411,8.92,426786.56,Business,Approved,1861206,Credit,20711.41,12/10/2023,934234,Shopping,Credit,14838.78,13858.51,53835.36
916506,8194,Savings,CEB,21869.48,697,6.78,370048.72,Home,Rejected,8941476,Debit,4252.88,11/3/2022,831605,Utilities,Credit,49771.78,19458.62,87936.93
726524,9694,Current,GEN,45184.62,806,8.21,112631.04,Auto,Closed,5967758,Debit,41734.43,12/17/2022,687980,Groceries,Credit,17304.38,15453.77,78055.1
783822,4779,Savings,ILO,80429.42,464,6.94,420972.11,Home,Rejected,3431727,Debit,10995.36,7/27/2023,368107,Travel,Credit,32770.39,15998.78,53051.32
134547,4760,Savings,MNL,15521.94,347,3.59,465574.44,Personal,Closed,2566017,Debit,21419.86,1/9/2023,281180,Utilities,Credit,72596.32,26035.52,66932.53
373534,8320,Time Deposit,DVO,14070.45,520,2.63,486923.76,Business,Rejected,8196943,Credit,8266.56,7/29/2023,439561,Groceries,Credit,18725.97,17920.54,29665.61
639218,1181,Current,CEB,56663.27,573,2.9,216979.73,Personal,Closed,3171481,Debit,11732.67,6/11/2023,963873,Healthcare,Credit,24504.93,23251.37,99703.68
773347,3054,Savings,ILO,59081.46,308,7.74,499607.07,Personal,Pending,8882160,Credit,31471.95,9/26/2023,998810,Shopping,Debit,53509.94,3092.62,71965.98
192967,3498,Time Deposit,DVO,5286.15,385,3.48,467272.01,Business,Pending,9074086,Credit,38003.3,12/1/2023,943980,Shopping,Debit,83971.46,16546.4,40636.65
114441,3400,Current,DVO,60016.81,415,2.49,239210.5,Business,Closed,1212448,Debit,8093.98,1/30/2022,988041,Shopping,Debit,64651.93,4926.07,87686.53
576297,1689,Savings,CEB,90871.67,611,1.5,350020.43,Auto,Closed,7334669,Debit,43012.08,11/18/2023,435451,Travel,Credit,43755.81,13942.13,34333.44
842222,2921,Time Deposit,CEB,8774.97,743,4.32,326017.36,Auto,Pending,6368469,Debit,44192.29,2/15/2022,335036,Utilities,Credit,72983.04,21113.42,15257.25
633556,8690,Current,GEN,85437.61,332,9.86,453827.65,Auto,Pending,9394328,Credit,12672.58,10/8/2023,665696,Travel,Debit,9207.56,17830.92,76549.18
441001,9887,Savings,MNL,94207.56,505,6.96,257082,Home,Closed,1332543,Credit,17436.56,6/2/2023,760474,Utilities,Credit,94640.88,21261.55,87669.12
284559,8965,Time Deposit,CEB,59610.47,752,6.24,108523.67,Personal,Closed,8678448,Debit,27783.9,4/1/2022,505318,Healthcare,Credit,97543,5950.56,83930.72
665753,5230,Savings,GEN,76278.4,707,8.2,494304.5,Home,Closed,6031357,Debit,18451.61,7/18/2022,114594,Healthcare,Debit,91781.13,13955.09,53687.57
839731,5230,Current,CEB,11620.08,716,4.14,326281.73,Auto,Pending,2823431,Credit,738.7,2/20/2023,298048,Groceries,Credit,87432.63,14565.91,68398.58
575025,8487,Time Deposit,GEN,36250.14,770,6.76,410625.17,Home,Pending,5317893,Credit,44053.9,1/15/2022,940498,Groceries,Debit,19132.32,882.2,79170.43
195762,9213,Time Deposit,ILO,55289.41,349,2.41,117230.24,Auto,Rejected,4991170,Debit,30379.26,8/9/2023,996419,Healthcare,Debit,54228.19,28079.89,74065.23
452689,7789,Savings,MNL,44019.17,790,2.01,28478.36,Personal,Rejected,4468079,Debit,48116.01,1/2/2022,824810,Utilities,Credit,19979.66,27630.88,76939.34
175784,5179,Current,ILO,66162.55,405,6.47,105775.74,Auto,Pending,5028758,Debit,34642.33,9/17/2022,422494,Healthcare,Debit,91775.8,1689.5,98398.18
797420,5271,Current,DVO,78426.9,745,3.61,41513.77,Auto,Rejected,8902560,Debit,1460.74,4/12/2022,546139,Healthcare,Credit,91242.38,19043.62,63416.35
123337,5207,Current,ILO,17677.6,378,3.44,356750.45,Business,Rejected,2315185,Debit,6718.67,9/16/2022,754297,Shopping,Credit,41086.35,7245,28576.83
811356,4306,Savings,ILO,74716.81,829,8.9,82735.71,Business,Pending,8242837,Debit,17447.1,1/8/2022,938589,Groceries,Debit,34097.53,23634.67,24498.96
315857,5328,Time Deposit,ILO,42660.27,834,8.92,241448.89,Auto,Approved,3948337,Credit,37890.53,10/21/2022,432559,Healthcare,Debit,79914.29,4310.78,68823.17
134508,3469,Current,GEN,80398.38,575,9.29,97067.91,Auto,Pending,8870478,Credit,39576.58,10/18/2022,367741,Travel,Debit,11172.23,2050.69,21660.4
327867,5351,Savings,DVO,89045.35,395,6.3,214579.34,Home,Closed,6976931,Credit,35317.39,9/25/2022,354395,Utilities,Debit,35152.35,17658.84,17070.6
453456,7279,Savings,MNL,93436.65,393,5.19,477443.58,Home,Pending,2079643,Debit,29396.89,11/28/2023,850823,Utilities,Credit,61201.06,13918.65,19029.66
790989,5795,Savings,GEN,48046.8,672,6.62,393153.67,Auto,Rejected,3466613,Credit,7228.29,6/5/2022,136324,Healthcare,Credit,16856.6,16917.7,46144.88
125465,8205,Time Deposit,ILO,10664.91,470,6.67,365280.13,Home,Closed,5269752,Debit,8746.35,7/9/2023,285397,Utilities,Credit,57933.61,5879.3,25633.64
168340,2198,Time Deposit,ILO,98875.1,483,8.6,498868.55,Home,Rejected,3474833,Debit,45557.08,8/18/2022,896318,Shopping,Credit,71425.93,1577.95,57403.99
541572,8906,Savings,CEB,63138.82,623,9.55,232067.48,Home,Rejected,9948889,Credit,11141.04,5/29/2022,340370,Healthcare,Credit,22041.44,1677,58407.05
539059,1428,Savings,ILO,92664.77,787,2.72,129186.47,Auto,Closed,4733792,Debit,2574.61,11/5/2022,512852,Groceries,Debit,94615.68,25798.38,64502.68
686611,5600,Time Deposit,MNL,11961.46,430,3.64,341154.48,Personal,Approved,3804950,Debit,11861.14,6/20/2022,757688,Utilities,Credit,70279.98,15733.36,44333.97
917113,4187,Current,DVO,78842.53,664,9.62,202691.37,Home,Pending,6192276,Debit,19457.52,2/24/2023,856811,Shopping,Debit,22124.92,891.81,62933.8
483488,1345,Time Deposit,ILO,90650.28,724,6.26,258926.56,Business,Rejected,9748239,Debit,16584.68,5/4/2022,752223,Travel,Debit,32273.11,11804.89,16889.15
279071,8923,Time Deposit,DVO,76487.32,438,4.84,5490.69,Personal,Closed,8223366,Credit,29394.83,6/28/2022,207822,Healthcare,Debit,9823.66,5731.63,90620.49
816099,5362,Current,DVO,53269.18,664,7.16,479736.65,Business,Pending,7188019,Credit,35402.45,4/25/2023,306782,Travel,Credit,62848.16,29434.42,93234.28
731621,5210,Current,DVO,19997.94,593,8.95,54581.61,Home,Rejected,9926956,Debit,259.19,7/16/2022,600536,Shopping,Debit,96296.14,15891.4,76776.02
347746,3836,Current,CEB,59853.58,441,1.87,323461.93,Business,Approved,8195579,Debit,2176.36,3/6/2023,811365,Travel,Debit,74271.48,29.96,83471.17
951923,3728,Savings,DVO,99046.08,822,6.26,347592.01,Home,Approved,6892091,Credit,470.49,2/14/2022,575431,Travel,Debit,49996.52,4287.88,90269.23
241072,8335,Savings,ILO,70516.64,721,1.22,100800.76,Home,Pending,9457809,Debit,14835.22,1/1/2022,368853,Groceries,Debit,6378.41,10555.22,43342.2
438779,4644,Current,DVO,15809.99,652,7.71,238080.63,Business,Pending,1090649,Debit,41219.69,8/11/2023,568002,Healthcare,Credit,8704.98,2221.4,84630.49
975374,7379,Time Deposit,DVO,93564.2,557,9.38,292922.18,Home,Pending,7339494,Credit,30628.62,8/4/2023,194627,Travel,Debit,8757.92,6189.69,43868.7
853747,9318,Time Deposit,MNL,32410.11,561,1.89,8765.57,Home,Approved,8648645,Debit,35254.57,8/29/2022,695794,Utilities,Debit,94834.8,19186.59,51412.95
418017,7537,Savings,MNL,57598.88,806,3.23,81584.08,Personal,Rejected,9491863,Credit,34661.02,8/21/2022,418310,Shopping,Debit,13781.81,9805.38,81738.64
937063,4170,Time Deposit,CEB,86114.44,423,1.74,284892.25,Auto,Approved,3038706,Debit,34618.95,5/1/2023,438905,Groceries,Credit,7520.51,23507.31,97599.08
714820,7682,Current,ILO,18187.18,800,6.07,412652.02,Personal,Pending,6528181,Debit,49386.06,6/7/2022,411503,Travel,Debit,36040.62,24795.34,95229.79
899493,1194,Time Deposit,GEN,6330.34,736,2.34,5909.25,Personal,Pending,5338465,Debit,42967.09,6/23/2022,586779,Healthcare,Credit,19585.98,21309.85,21080.39
400905,7054,Time Deposit,CEB,85852.54,392,7.95,248538.29,Home,Rejected,9376011,Credit,36904.85,7/9/2022,383429,Travel,Debit,50623.8,13056.19,66316.89
961023,2876,Savings,GEN,55049.75,356,3.17,428905.36,Business,Rejected,6293368,Credit,43762.47,1/17/2023,267055,Shopping,Debit,65993.36,2120.68,53470.48
813928,8390,Time Deposit,CEB,67644.58,508,1.84,301913.66,Business,Approved,3974107,Credit,14752.98,1/9/2023,570276,Utilities,Debit,81765.02,3992.7,59146.18
831309,6138,Savings,CEB,34608.81,476,5.7,73930.96,Business,Rejected,8950368,Debit,3859.11,12/2/2023,972290,Utilities,Credit,80243.6,25435.56,32146.41
113500,9481,Current,CEB,34124.64,538,9.29,417771.88,Home,Closed,9300363,Debit,45382.08,6/12/2023,157108,Utilities,Debit,95296.47,8310.27,19404.28
420478,3700,Current,CEB,72442.27,302,5.16,326903.67,Home,Approved,1577066,Credit,9786.67,11/19/2022,191307,Utilities,Credit,50167.04,18724.34,39688.53
923252,1104,Current,GEN,96214.64,319,4.07,435281.7,Business,Pending,5737527,Debit,14591.41,9/14/2023,685551,Utilities,Debit,58125.59,17332.64,35340.75
279296,2806,Savings,GEN,41971.4,684,3.09,58560.52,Auto,Pending,3802963,Credit,49129.36,10/28/2023,937595,Healthcare,Debit,75564.44,6578.76,12231.34
411058,9781,Time Deposit,GEN,4250.35,640,5.52,375888.8,Personal,Approved,8571463,Debit,15447.28,2/23/2022,596359,Shopping,Debit,16932.05,6151.97,76140.72
265498,7803,Current,DVO,14730.74,317,4.59,346615.17,Personal,Approved,2443555,Credit,4191.62,5/19/2023,888813,Groceries,Credit,82537.67,6772.15,90369.66
227342,4565,Time Deposit,ILO,43311.42,831,4.98,319414.91,Personal,Pending,9659912,Credit,2658.14,9/22/2023,412504,Travel,Debit,36039.29,12261.44,20988.7
445964,9619,Time Deposit,GEN,15789.37,301,6.99,122470.15,Personal,Approved,9944090,Credit,17672,4/24/2022,174196,Utilities,Debit,15061.98,17155.08,25803.5
122803,9920,Time Deposit,MNL,41528.56,392,8.91,394770.1,Auto,Rejected,9795816,Debit,40871.84,7/20/2023,526117,Healthcare,Debit,67647.89,26053.42,65909.62
972648,2503,Current,ILO,44942.79,723,8.15,121329.43,Home,Closed,4252651,Credit,47308.53,7/30/2023,931629,Shopping,Debit,94610.16,29096.77,59424.97
452903,3324,Savings,ILO,27522.82,437,1.64,62521.85,Personal,Approved,1490279,Credit,45316.37,1/19/2023,266745,Utilities,Debit,57005.12,5870.63,29137.51
840294,9422,Current,MNL,35019.28,509,3.96,229205.34,Home,Closed,7354755,Credit,7876.02,4/25/2022,990593,Utilities,Credit,19844.1,20436.76,22884.65
538005,6282,Savings,CEB,19378.82,559,7.18,187516.11,Home,Rejected,3222000,Credit,23684.67,1/5/2023,457181,Utilities,Debit,80032.89,18157.66,13874.06
197613,7767,Savings,DVO,86002.09,807,2.05,474865.2,Business,Pending,9505782,Debit,30310.06,2/14/2022,524701,Utilities,Debit,68049.78,12548.75,40318.69
258554,6537,Current,GEN,95857.3,340,4.23,25381.99,Personal,Rejected,3930451,Credit,43074.46,12/19/2023,653053,Healthcare,Credit,56747.89,8686.81,70804.32
220566,6265,Current,MNL,19928.08,371,5.27,334825.62,Auto,Rejected,5744520,Credit,28590.72,6/9/2023,491857,Shopping,Credit,98097.79,20282.95,27316.2
344354,6334,Current,GEN,97815.91,594,4.52,66516.25,Home,Pending,3277739,Debit,23999.93,1/9/2022,405437,Healthcare,Credit,20691.26,16161.09,30939.65
388655,8445,Current,CEB,39142.8,318,6.66,223292.14,Business,Closed,4904924,Debit,26629.16,1/24/2022,102572,Groceries,Credit,16734.62,22901.08,87274.25
338611,1850,Current,GEN,20442.64,815,9.86,170436.63,Business,Approved,5325850,Debit,4237.76,2/4/2022,416021,Shopping,Debit,8156.79,1731.91,25379.45
111947,3595,Current,ILO,46082.74,314,4.9,498598.21,Home,Pending,1648055,Credit,13155.2,10/27/2022,941609,Travel,Debit,87766.46,20939.76,77429.45
960401,3652,Current,MNL,82099.87,607,2.44,415778.73,Home,Approved,9778291,Debit,8844.25,1/21/2022,144001,Travel,Debit,67447.54,19264.74,13731.42
632717,5636,Current,MNL,71993.49,621,8.63,296224.85,Auto,Pending,3800196,Debit,21493.42,8/29/2023,226665,Shopping,Debit,26034.02,16404.88,39209.16
370756,9083,Current,GEN,70549.61,721,1.23,475226.63,Auto,Rejected,3768797,Credit,9881.76,9/30/2023,867424,Healthcare,Credit,26713.21,17415.02,13577.69
312757,4145,Current,ILO,23316.44,799,4.48,374501.47,Home,Pending,6453874,Debit,27882.27,3/23/2022,574539,Healthcare,Credit,86728.72,27581.29,56533.89
